work,book_n,line_n,word_n,word,lemma,appositive
Dion.,2,34,2,οἱ,ὁ,bidirectional
Dion.,2,548,2,οἱ,ὁ,bidirectional
Dion.,4,392,2,οἱ,ὁ,bidirectional
Dion.,6,64,2,οἱ,ὁ,bidirectional
Dion.,9,310,2,οἱ,ὁ,bidirectional
Dion.,10,22,2,οἱ,ὁ,bidirectional
Dion.,25,465,2,οἱ,ὁ,bidirectional
Dion.,29,38,2,οἱ,ὁ,bidirectional
Dion.,29,171,2,οἱ,ὁ,bidirectional
Dion.,30,233,2,οἱ,ὁ,bidirectional
Dion.,37,1,2,οἱ,ὁ,bidirectional
Dion.,37,403,2,οἱ,ὁ,bidirectional
Dion.,38,103,2,οἱ,ὁ,bidirectional
Dion.,40,315,2,οἱ,ὁ,bidirectional
Dion.,40,354,2,οἱ,ὁ,bidirectional
Dion.,45,4,2,οἱ,ὁ,bidirectional
Dion.,47,221,2,οἱ,ὁ,bidirectional
Od.,14,129,2,οἱ,ὁ,bidirectional
Dion.,42,445,2,οἱ,ὁ,bidirectional
Q.S.,6,121,2,οἱ,ὁ,bidirectional
Q.S.,7,252,2,οἱ,ὁ,bidirectional
Il.,11,34,3,οἱ,ὁ,bidirectional
Il.,18,376,2,οἱ,ὁ,bidirectional
Il.,24,399,3,οἱ,ὁ,bidirectional
Dion.,42,47,2,οἱ,ὁ,bidirectional
Dion.,47,207,3,οἱ,ὁ,bidirectional
Od.,2,21,3,οἱ,ὁ,bidirectional
Q.S.,7,478,3,οἱ,ὁ,bidirectional
Theoc.,1,43,2,οἱ,ὁ,bidirectional
Il.,13,458,3,οἱ,ὁ,bidirectional
Il.,13,821,3,οἱ,ὁ,bidirectional
Il.,14,23,3,οἱ,ὁ,bidirectional
Il.,16,652,3,οἱ,ὁ,bidirectional
Il.,16,715,3,οἱ,ὁ,bidirectional
Dion.,3,124,3,οἱ,ὁ,bidirectional
Dion.,7,309,3,οἱ,ὁ,bidirectional
Od.,5,474,3,οἱ,ὁ,bidirectional
Od.,6,145,3,οἱ,ὁ,bidirectional
Od.,15,160,3,οἱ,ὁ,bidirectional
Od.,15,525,3,οἱ,ὁ,bidirectional
Od.,18,93,3,οἱ,ὁ,bidirectional
Od.,22,338,3,οἱ,ὁ,bidirectional
Od.,24,239,3,οἱ,ὁ,bidirectional
Theoc.,24,82,2,οἱ,ὁ,bidirectional
Il.,17,195,4,οἱ,ὁ,bidirectional
Q.S.,8,340,7,οἱ,ὁ,bidirectional
Q.S.,9,430,7,οἱ,ὁ,bidirectional
Q.S.,12,110,6,οἱ,ὁ,bidirectional
Il.,6,435,7,οἱ,ὁ,bidirectional
Od.,3,203,7,οἱ,ὁ,bidirectional
Q.S.,1,779,5,οἱ,ὁ,bidirectional
Il.,24,292,8,οἱ,ὁ,bidirectional
Il.,2,665,7,οἱ,ὁ,bidirectional
Il.,5,709,6,οἱ,ὁ,bidirectional
Il.,6,402,7,οἱ,ὁ,bidirectional
Il.,8,122,7,οἱ,ὁ,bidirectional
Il.,8,314,7,οἱ,ὁ,bidirectional
Il.,10,407,9,οἱ,ὁ,bidirectional
Il.,11,29,9,οἱ,ὁ,bidirectional
Il.,11,339,7,οἱ,ὁ,bidirectional
Il.,12,50,5,οἱ,ὁ,bidirectional
Il.,15,452,7,οἱ,ὁ,bidirectional
Il.,20,489,8,οἱ,ὁ,bidirectional
Il.,23,303,5,οἱ,ὁ,bidirectional
Il.,23,392,9,οἱ,ὁ,bidirectional
Il.,23,500,8,οἱ,ὁ,bidirectional
Il.,24,53,6,οἱ,ὁ,bidirectional
Od.,4,70,7,οἱ,ὁ,bidirectional
Od.,4,166,8,οἱ,ὁ,bidirectional
Q.S.,3,670,7,οἱ,ὁ,bidirectional
Theoc.,1,33,8,οἱ,ὁ,bidirectional
Phaen.,1,251,2,οἱ,ὁ,postpositive
Phaen.,1,341,2,οἱ,ὁ,postpositive
Phaen.,1,351,2,οἱ,ὁ,postpositive
Phaen.,1,801,2,οἱ,ὁ,postpositive
Phaen.,1,822,2,οἱ,ὁ,postpositive
Argon.,1,1006,2,οἱ,ὁ,postpositive
Argon.,1,1067,2,οἱ,ὁ,postpositive
Argon.,1,1100,2,οἱ,ὁ,postpositive
Argon.,1,1357,2,οἱ,ὁ,postpositive
Argon.,2,613,2,οἱ,ὁ,postpositive
Argon.,2,1225,2,οἱ,ὁ,postpositive
Argon.,3,230,2,οἱ,ὁ,postpositive
Argon.,3,830,2,οἱ,ὁ,postpositive
Argon.,4,172,2,οἱ,ὁ,postpositive
Argon.,4,199,2,οἱ,ὁ,postpositive
Argon.,4,218,2,οἱ,ὁ,postpositive
Argon.,4,1476,2,οἱ,ὁ,postpositive
Callim.Hymn,6,103,2,οἱ,ὁ,postpositive
Hom.Hymn,1,10,2,οἱ,ὁ,postpositive
Hom.Hymn,3,7,2,οἱ,ὁ,postpositive
Hom.Hymn,5,212,2,οἱ,ὁ,postpositive
Il.,1,321,2,οἱ,ὁ,postpositive
Il.,2,586,2,οἱ,ὁ,postpositive
Il.,3,272,2,οἱ,ὁ,postpositive
Il.,3,372,2,οἱ,ὁ,postpositive
Il.,3,375,2,οἱ,ὁ,postpositive
Il.,4,138,2,οἱ,ὁ,postpositive
Il.,4,500,2,οἱ,ὁ,postpositive
Il.,5,12,2,οἱ,ὁ,postpositive
Il.,5,270,2,οἱ,ὁ,postpositive
Il.,6,93,2,οἱ,ὁ,postpositive
Il.,6,274,2,οἱ,ὁ,postpositive
Il.,6,316,2,οἱ,ὁ,postpositive
Il.,6,399,2,οἱ,ὁ,postpositive
Il.,7,222,2,οἱ,ὁ,postpositive
Il.,8,371,2,οἱ,ὁ,postpositive
Il.,9,156,2,οἱ,ὁ,postpositive
Il.,9,285,2,οἱ,ὁ,postpositive
Il.,9,586,2,οἱ,ὁ,postpositive
Il.,11,789,2,οἱ,ὁ,postpositive
Il.,12,350,2,οἱ,ὁ,postpositive
Il.,12,363,2,οἱ,ὁ,postpositive
Il.,12,371,2,οἱ,ὁ,postpositive
Il.,12,450,2,οἱ,ὁ,postpositive
Il.,13,491,2,οἱ,ὁ,postpositive
Il.,14,406,2,οἱ,ὁ,postpositive
Il.,15,75,2,οἱ,ὁ,postpositive
Il.,15,463,2,οἱ,ὁ,postpositive
Il.,15,534,2,οἱ,ὁ,postpositive
Il.,16,691,2,οἱ,ὁ,postpositive
Il.,16,829,2,οἱ,ὁ,postpositive
Il.,17,409,2,οἱ,ὁ,postpositive
Il.,17,570,2,οἱ,ὁ,postpositive
Il.,18,142,2,οἱ,ὁ,postpositive
Il.,18,466,2,οἱ,ὁ,postpositive
Il.,19,253,2,οἱ,ὁ,postpositive
Il.,20,95,2,οἱ,ὁ,postpositive
Il.,20,410,2,οἱ,ὁ,postpositive
Il.,21,121,2,οἱ,ὁ,postpositive
Il.,21,409,2,οἱ,ὁ,postpositive
Il.,22,114,2,οἱ,ὁ,postpositive
Il.,22,219,2,οἱ,ὁ,postpositive
Il.,22,307,2,οἱ,ὁ,postpositive
Il.,23,551,2,οἱ,ὁ,postpositive
Il.,23,832,2,οἱ,ὁ,postpositive
Il.,24,428,2,οἱ,ὁ,postpositive
Il.,24,514,2,οἱ,ὁ,postpositive
Dion.,1,74,2,οἱ,ὁ,postpositive
Dion.,5,156,2,οἱ,ὁ,postpositive
Dion.,8,184,2,οἱ,ὁ,postpositive
Dion.,9,280,2,οἱ,ὁ,postpositive
Dion.,11,191,2,οἱ,ὁ,postpositive
Dion.,11,274,2,οἱ,ὁ,postpositive
Dion.,12,21,2,οἱ,ὁ,postpositive
Dion.,13,93,2,οἱ,ὁ,postpositive
Dion.,13,310,2,οἱ,ὁ,postpositive
Dion.,15,175,2,οἱ,ὁ,postpositive
Dion.,17,290,2,οἱ,ὁ,postpositive
Dion.,21,196,2,οἱ,ὁ,postpositive
Dion.,23,204,2,οἱ,ὁ,postpositive
Dion.,26,337,2,οἱ,ὁ,postpositive
Dion.,29,34,2,οἱ,ὁ,postpositive
Dion.,30,40,2,οἱ,ὁ,postpositive
Dion.,31,73,2,οἱ,ὁ,postpositive
Dion.,32,209,2,οἱ,ὁ,postpositive
Dion.,32,280,2,οἱ,ὁ,postpositive
Dion.,33,208,2,οἱ,ὁ,postpositive
Dion.,36,47,2,οἱ,ὁ,postpositive
Dion.,37,291,2,οἱ,ὁ,postpositive
Dion.,40,32,2,οἱ,ὁ,postpositive
Dion.,42,150,2,οἱ,ὁ,postpositive
Dion.,42,358,2,οἱ,ὁ,postpositive
Od.,1,17,2,οἱ,ὁ,postpositive
Od.,1,434,2,οἱ,ὁ,postpositive
Od.,2,172,2,οἱ,ὁ,postpositive
Od.,2,226,2,οἱ,ὁ,postpositive
Od.,3,9,2,οἱ,ὁ,postpositive
Od.,3,401,2,οἱ,ὁ,postpositive
Od.,3,407,2,οἱ,ὁ,postpositive
Od.,4,11,2,οἱ,ὁ,postpositive
Od.,4,15,2,οἱ,ὁ,postpositive
Od.,4,620,2,οἱ,ὁ,postpositive
Od.,4,624,2,οἱ,ὁ,postpositive
Od.,4,653,2,οἱ,ὁ,postpositive
Od.,4,841,2,οἱ,ὁ,postpositive
Od.,6,23,2,οἱ,ὁ,postpositive
Od.,6,114,2,οἱ,ὁ,postpositive
Od.,6,147,2,οἱ,ὁ,postpositive
Od.,7,13,2,οἱ,ὁ,postpositive
Od.,7,171,2,οἱ,ὁ,postpositive
Od.,8,284,2,οἱ,ὁ,postpositive
Od.,8,392,2,οἱ,ὁ,postpositive
Od.,8,430,2,οἱ,ὁ,postpositive
Od.,9,443,2,οἱ,ὁ,postpositive
Od.,10,125,2,οἱ,ὁ,postpositive
Od.,10,440,2,οἱ,ὁ,postpositive
Od.,11,442,2,οἱ,ὁ,postpositive
Od.,13,78,2,οἱ,ὁ,postpositive
Od.,14,65,2,οἱ,ὁ,postpositive
Od.,14,112,2,οἱ,ὁ,postpositive
Od.,15,230,2,οἱ,ὁ,postpositive
Od.,15,234,2,οἱ,ὁ,postpositive
Od.,16,389,2,οἱ,ὁ,postpositive
Od.,17,355,2,οἱ,ὁ,postpositive
Od.,17,400,2,οἱ,ὁ,postpositive
Od.,17,407,2,οἱ,ὁ,postpositive
Od.,19,196,2,οἱ,ὁ,postpositive
Od.,19,241,2,οἱ,ὁ,postpositive
Od.,19,281,2,οἱ,ὁ,postpositive
Od.,19,412,2,οἱ,ὁ,postpositive
Od.,21,38,2,οἱ,ὁ,postpositive
Od.,24,273,2,οἱ,ὁ,postpositive
Od.,24,386,2,οἱ,ὁ,postpositive
Q.S.,1,8,2,οἱ,ὁ,postpositive
Q.S.,1,30,2,οἱ,ὁ,postpositive
Q.S.,1,35,2,οἱ,ὁ,postpositive
Q.S.,1,88,2,οἱ,ὁ,postpositive
Q.S.,1,296,2,οἱ,ὁ,postpositive
Q.S.,1,462,2,οἱ,ὁ,postpositive
Q.S.,1,612,2,οἱ,ὁ,postpositive
Q.S.,1,692,2,οἱ,ὁ,postpositive
Q.S.,1,789,2,οἱ,ὁ,postpositive
Q.S.,1,804,2,οἱ,ὁ,postpositive
Q.S.,2,407,2,οἱ,ὁ,postpositive
Q.S.,3,245,2,οἱ,ὁ,postpositive
Q.S.,3,775,2,οἱ,ὁ,postpositive
Q.S.,4,334,2,οἱ,ὁ,postpositive
Q.S.,4,418,2,οἱ,ὁ,postpositive
Q.S.,4,468,2,οἱ,ὁ,postpositive
Q.S.,4,542,2,οἱ,ὁ,postpositive
Q.S.,6,198,2,οἱ,ὁ,postpositive
Q.S.,7,208,2,οἱ,ὁ,postpositive
Q.S.,7,248,2,οἱ,ὁ,postpositive
Q.S.,7,361,2,οἱ,ὁ,postpositive
Q.S.,7,386,2,οἱ,ὁ,postpositive
Q.S.,7,446,2,οἱ,ὁ,postpositive
Q.S.,8,34,2,οἱ,ὁ,postpositive
Q.S.,9,371,2,οἱ,ὁ,postpositive
Q.S.,9,392,2,οἱ,ὁ,postpositive
Q.S.,12,240,2,οἱ,ὁ,postpositive
Q.S.,13,182,2,οἱ,ὁ,postpositive
Q.S.,13,256,2,οἱ,ὁ,postpositive
Q.S.,14,270,2,οἱ,ὁ,postpositive
Theoc.,1,18,2,οἱ,ὁ,postpositive
Theoc.,25,80,2,οἱ,ὁ,postpositive
Theog.,Th.,475,2,οἱ,ὁ,postpositive
Theog.,Th.,503,2,οἱ,ὁ,postpositive
Theog.,Th.,523,2,οἱ,ὁ,postpositive
Phaen.,1,481,3,οἱ,ὁ,postpositive
Phaen.,1,513,3,οἱ,ὁ,postpositive
Phaen.,1,641,3,οἱ,ὁ,postpositive
Phaen.,1,834,3,οἱ,ὁ,postpositive
Phaen.,1,840,3,οἱ,ὁ,postpositive
Argon.,2,461,3,οἱ,ὁ,postpositive
Argon.,3,371,3,οἱ,ὁ,postpositive
Argon.,3,766,3,οἱ,ὁ,postpositive
Argon.,3,815,3,οἱ,ὁ,postpositive
Argon.,3,868,3,οἱ,ὁ,postpositive
Argon.,4,1061,2,οἱ,ὁ,postpositive
Argon.,4,1593,3,οἱ,ὁ,postpositive
Callim.Hymn,4,16,2,οἱ,ὁ,postpositive
Callim.Hymn,4,165,2,οἱ,ὁ,postpositive
Hom.Hymn,2,37,2,οἱ,ὁ,postpositive
Hom.Hymn,2,53,3,οἱ,ὁ,postpositive
Hom.Hymn,3,357,3,οἱ,ὁ,postpositive
Hom.Hymn,4,26,3,οἱ,ὁ,postpositive
Hom.Hymn,5,9,3,οἱ,ὁ,postpositive
Il.,3,262,3,οἱ,ὁ,postpositive
Il.,3,312,3,οἱ,ὁ,postpositive
Il.,4,367,3,οἱ,ὁ,postpositive
Il.,5,4,2,οἱ,ὁ,postpositive
Il.,5,365,3,οἱ,ὁ,postpositive
Il.,5,437,3,οἱ,ὁ,postpositive
Il.,6,16,2,οἱ,ὁ,postpositive
Il.,6,251,2,οἱ,ὁ,postpositive
Il.,9,691,2,οἱ,ὁ,postpositive
Il.,10,407,3,οἱ,ὁ,postpositive
Il.,11,266,2,οἱ,ὁ,postpositive
Il.,11,809,2,οἱ,ὁ,postpositive
Il.,13,280,2,οἱ,ὁ,postpositive
Il.,13,317,2,οἱ,ὁ,postpositive
Il.,13,394,3,οἱ,ὁ,postpositive
Il.,13,443,3,οἱ,ὁ,postpositive
Il.,13,570,2,οἱ,ὁ,postpositive
Il.,13,574,2,οἱ,ὁ,postpositive
Il.,13,643,2,οἱ,ὁ,postpositive
Il.,14,218,3,οἱ,ὁ,postpositive
Il.,15,156,2,οἱ,ὁ,postpositive
Il.,15,178,3,οἱ,ὁ,postpositive
Il.,15,584,3,οἱ,ὁ,postpositive
Il.,16,531,2,οἱ,ὁ,postpositive
Il.,16,801,3,οἱ,ὁ,postpositive
Il.,17,72,3,οἱ,ὁ,postpositive
Il.,18,16,2,οἱ,ὁ,postpositive
Il.,18,326,3,οἱ,ὁ,postpositive
Il.,18,381,2,οἱ,ὁ,postpositive
Il.,20,421,3,οἱ,ὁ,postpositive
Il.,20,470,3,οἱ,ὁ,postpositive
Il.,23,384,3,οἱ,ὁ,postpositive
Il.,23,387,3,οἱ,ὁ,postpositive
Dion.,5,299,2,οἱ,ὁ,postpositive
Dion.,8,116,2,οἱ,ὁ,postpositive
Dion.,10,179,2,οἱ,ὁ,postpositive
Dion.,19,214,3,οἱ,ὁ,postpositive
Dion.,31,44,2,οἱ,ὁ,postpositive
Dion.,32,135,2,οἱ,ὁ,postpositive
Dion.,32,148,2,οἱ,ὁ,postpositive
Dion.,33,66,3,οἱ,ὁ,postpositive
Dion.,33,271,2,οἱ,ὁ,postpositive
Od.,2,254,3,οἱ,ὁ,postpositive
Od.,2,380,3,οἱ,ὁ,postpositive
Od.,3,258,3,οἱ,ὁ,postpositive
Od.,3,306,3,οἱ,ὁ,postpositive
Od.,4,133,3,οἱ,ὁ,postpositive
Od.,4,163,2,οἱ,ὁ,postpositive
Od.,4,174,3,οἱ,ὁ,postpositive
Od.,5,122,2,οἱ,ὁ,postpositive
Od.,5,265,3,οἱ,ὁ,postpositive
Od.,6,280,3,οἱ,ὁ,postpositive
Od.,7,19,2,οἱ,ὁ,postpositive
Od.,7,231,3,οἱ,ὁ,postpositive
Od.,7,325,3,οἱ,ὁ,postpositive
Od.,8,319,2,οἱ,ὁ,postpositive
Od.,9,458,3,οἱ,ὁ,postpositive
Od.,12,422,3,οἱ,ὁ,postpositive
Od.,14,326,2,οἱ,ὁ,postpositive
Od.,15,556,2,οἱ,ὁ,postpositive
Od.,16,441,2,οἱ,ὁ,postpositive
Od.,17,69,3,οἱ,ὁ,postpositive
Od.,17,231,2,οἱ,ὁ,postpositive
Od.,19,295,2,οἱ,ὁ,postpositive
Od.,19,401,3,οἱ,ὁ,postpositive
Od.,22,83,3,οἱ,ὁ,postpositive
Od.,23,179,2,οἱ,ὁ,postpositive
Od.,23,369,3,οἱ,ὁ,postpositive
Od.,24,208,2,οἱ,ὁ,postpositive
Q.S.,1,33,3,οἱ,ὁ,postpositive
Q.S.,1,362,3,οἱ,ὁ,postpositive
Q.S.,3,131,2,οἱ,ὁ,postpositive
Q.S.,3,217,2,οἱ,ὁ,postpositive
Q.S.,3,220,2,οἱ,ὁ,postpositive
Q.S.,3,242,3,οἱ,ὁ,postpositive
Q.S.,3,291,3,οἱ,ὁ,postpositive
Q.S.,3,351,3,οἱ,ὁ,postpositive
Q.S.,3,491,3,οἱ,ὁ,postpositive
Q.S.,4,122,2,οἱ,ὁ,postpositive
Q.S.,4,132,3,οἱ,ὁ,postpositive
Q.S.,5,103,3,οἱ,ὁ,postpositive
Q.S.,5,336,3,οἱ,ὁ,postpositive
Q.S.,5,526,3,οἱ,ὁ,postpositive
Q.S.,6,375,3,οἱ,ὁ,postpositive
Q.S.,6,507,3,οἱ,ὁ,postpositive
Q.S.,6,520,3,οἱ,ὁ,postpositive
Q.S.,7,339,3,οἱ,ὁ,postpositive
Q.S.,7,391,3,οἱ,ὁ,postpositive
Q.S.,8,10,2,οἱ,ὁ,postpositive
Q.S.,8,258,2,οἱ,ὁ,postpositive
Q.S.,8,316,2,οἱ,ὁ,postpositive
Q.S.,9,154,2,οἱ,ὁ,postpositive
Q.S.,9,389,3,οἱ,ὁ,postpositive
Q.S.,9,428,3,οἱ,ὁ,postpositive
Q.S.,10,161,3,οἱ,ὁ,postpositive
Q.S.,10,336,3,οἱ,ὁ,postpositive
Q.S.,10,350,3,οἱ,ὁ,postpositive
Q.S.,10,358,2,οἱ,ὁ,postpositive
Q.S.,12,53,2,οἱ,ὁ,postpositive
Q.S.,12,121,3,οἱ,ὁ,postpositive
Q.S.,12,155,3,οἱ,ὁ,postpositive
Q.S.,13,9,3,οἱ,ὁ,postpositive
Q.S.,13,34,3,οἱ,ὁ,postpositive
Q.S.,13,178,3,οἱ,ὁ,postpositive
Q.S.,13,308,2,οἱ,ὁ,postpositive
Q.S.,13,390,3,οἱ,ὁ,postpositive
Q.S.,13,400,2,οἱ,ὁ,postpositive
Q.S.,14,240,2,οἱ,ὁ,postpositive
Q.S.,14,243,3,οἱ,ὁ,postpositive
Q.S.,14,364,3,οἱ,ὁ,postpositive
Q.S.,14,576,3,οἱ,ὁ,postpositive
Sh.,Sh.,68,2,οἱ,ὁ,postpositive
Theoc.,2,161,2,οἱ,ὁ,postpositive
Theoc.,15,112,3,οἱ,ὁ,postpositive
Theoc.,17,62,3,οἱ,ὁ,postpositive
Theoc.,25,66,3,οἱ,ὁ,postpositive
Theoc.,25,120,3,οἱ,ὁ,postpositive
Theoc.,25,270,2,οἱ,ὁ,postpositive
Theog.,Th.,420,3,οἱ,ὁ,postpositive
Theog.,Th.,509,3,οἱ,ὁ,postpositive
Theog.,Th.,907,3,οἱ,ὁ,postpositive
Theog.,Th.,949,3,οἱ,ὁ,postpositive
W.D.,WD,526,2,οἱ,ὁ,postpositive
Phaen.,1,77,2,οἱ,ὁ,postpositive
Phaen.,1,88,3,οἱ,ὁ,postpositive
Phaen.,1,143,2,οἱ,ὁ,postpositive
Phaen.,1,147,3,οἱ,ὁ,postpositive
Phaen.,1,169,2,οἱ,ὁ,postpositive
Phaen.,1,184,2,οἱ,ὁ,postpositive
Phaen.,1,194,2,οἱ,ὁ,postpositive
Phaen.,1,200,2,οἱ,ὁ,postpositive
Phaen.,1,203,3,οἱ,ὁ,postpositive
Phaen.,1,205,3,οἱ,ὁ,postpositive
Phaen.,1,254,3,οἱ,ὁ,postpositive
Phaen.,1,272,2,οἱ,ὁ,postpositive
Phaen.,1,326,2,οἱ,ὁ,postpositive
Phaen.,1,515,3,οἱ,ὁ,postpositive
Phaen.,1,518,4,οἱ,ὁ,postpositive
Phaen.,1,585,2,οἱ,ὁ,postpositive
Phaen.,1,623,3,οἱ,ὁ,postpositive
Phaen.,1,696,3,οἱ,ὁ,postpositive
Phaen.,1,794,4,οἱ,ὁ,postpositive
Phaen.,1,845,3,οἱ,ὁ,postpositive
Phaen.,1,866,3,οἱ,ὁ,postpositive
Phaen.,1,881,3,οἱ,ὁ,postpositive
Argon.,1,199,3,οἱ,ὁ,postpositive
Argon.,1,526,3,οἱ,ὁ,postpositive
Argon.,1,557,3,οἱ,ὁ,postpositive
Argon.,1,705,3,οἱ,ὁ,postpositive
Argon.,1,714,3,οἱ,ὁ,postpositive
Argon.,1,974,3,οἱ,ὁ,postpositive
Argon.,1,1231,3,οἱ,ὁ,postpositive
Argon.,1,1317,2,οἱ,ὁ,postpositive
Argon.,1,1327,3,οἱ,ὁ,postpositive
Argon.,2,109,3,οἱ,ὁ,postpositive
Argon.,2,183,3,οἱ,ὁ,postpositive
Argon.,2,231,3,οἱ,ὁ,postpositive
Argon.,2,691,3,οἱ,ὁ,postpositive
Argon.,2,926,3,οἱ,ὁ,postpositive
Argon.,2,1036,3,οἱ,ὁ,postpositive
Argon.,3,87,3,οἱ,ὁ,postpositive
Argon.,3,95,3,οἱ,ὁ,postpositive
Argon.,3,133,3,οἱ,ὁ,postpositive
Argon.,3,587,3,οἱ,ὁ,postpositive
Argon.,3,603,2,οἱ,ὁ,postpositive
Argon.,3,755,3,οἱ,ὁ,postpositive
Argon.,3,803,2,οἱ,ὁ,postpositive
Argon.,3,962,4,οἱ,ὁ,postpositive
Argon.,3,1015,4,οἱ,ὁ,postpositive
Argon.,4,231,3,οἱ,ὁ,postpositive
Argon.,4,665,2,οἱ,ὁ,postpositive
Argon.,4,800,2,οἱ,ὁ,postpositive
Argon.,4,1081,2,οἱ,ὁ,postpositive
Argon.,4,1496,4,οἱ,ὁ,postpositive
Callim.Hymn,3,48,2,οἱ,ὁ,postpositive
Callim.Hymn,4,150,2,οἱ,ὁ,postpositive
Callim.Hymn,4,234,3,οἱ,ὁ,postpositive
Callim.Hymn,6,66,2,οἱ,ὁ,postpositive
Hom.Hymn,2,52,2,οἱ,ὁ,postpositive
Hom.Hymn,2,191,3,οἱ,ὁ,postpositive
Hom.Hymn,2,205,3,οἱ,ὁ,postpositive
Hom.Hymn,2,440,3,οἱ,ὁ,postpositive
Hom.Hymn,2,445,3,οἱ,ὁ,postpositive
Hom.Hymn,2,488,3,οἱ,ὁ,postpositive
Hom.Hymn,3,46,3,οἱ,ὁ,postpositive
Hom.Hymn,4,177,3,οἱ,ὁ,postpositive
Hom.Hymn,5,164,3,οἱ,ὁ,postpositive
Hom.Hymn,5,208,2,οἱ,ὁ,postpositive
Hom.Hymn,5,235,3,οἱ,ὁ,postpositive
Il.,1,291,2,οἱ,ὁ,postpositive
Il.,2,5,3,οἱ,ὁ,postpositive
Il.,2,186,2,οἱ,ὁ,postpositive
Il.,2,215,4,οἱ,ὁ,postpositive
Il.,2,238,4,οἱ,ὁ,postpositive
Il.,4,152,2,οἱ,ὁ,postpositive
Il.,4,215,3,οἱ,ὁ,postpositive
Il.,4,308,3,οἱ,ὁ,postpositive
Il.,4,468,3,οἱ,ὁ,postpositive
Il.,5,7,2,οἱ,ὁ,postpositive
Il.,5,24,3,οἱ,ὁ,postpositive
Il.,5,53,3,οἱ,ὁ,postpositive
Il.,5,300,3,οἱ,ὁ,postpositive
Il.,5,307,3,οἱ,ὁ,postpositive
Il.,5,315,3,οἱ,ὁ,postpositive
Il.,5,604,3,οἱ,ὁ,postpositive
Il.,5,694,4,οἱ,ὁ,postpositive
Il.,6,90,3,οἱ,ὁ,postpositive
Il.,6,177,3,οἱ,ὁ,postpositive
Il.,6,193,3,οἱ,ὁ,postpositive
Il.,6,194,3,οἱ,ὁ,postpositive
Il.,6,253,4,οἱ,ὁ,postpositive
Il.,6,406,4,οἱ,ὁ,postpositive
Il.,7,86,3,οἱ,ὁ,postpositive
Il.,7,92,3,οἱ,ὁ,postpositive
Il.,7,271,3,οἱ,ὁ,postpositive
Il.,8,28,3,οἱ,ὁ,postpositive
Il.,8,246,3,οἱ,ὁ,postpositive
Il.,8,328,3,οἱ,ὁ,postpositive
Il.,9,131,3,οἱ,ὁ,postpositive
Il.,9,149,3,οἱ,ὁ,postpositive
Il.,9,157,3,οἱ,ὁ,postpositive
Il.,9,374,3,οἱ,ὁ,postpositive
Il.,9,380,3,οἱ,ὁ,postpositive
Il.,10,17,3,οἱ,ὁ,postpositive
Il.,10,19,3,οἱ,ὁ,postpositive
Il.,10,226,3,οἱ,ὁ,postpositive
Il.,10,438,3,οἱ,ὁ,postpositive
Il.,11,20,3,οἱ,ὁ,postpositive
Il.,11,23,2,οἱ,ὁ,postpositive
Il.,11,458,3,οἱ,ὁ,postpositive
Il.,11,788,3,οἱ,ὁ,postpositive
Il.,11,795,3,οἱ,ὁ,postpositive
Il.,12,103,3,οἱ,ὁ,postpositive
Il.,13,282,4,οἱ,ὁ,postpositive
Il.,13,675,3,οἱ,ὁ,postpositive
Il.,13,805,3,οἱ,ὁ,postpositive
Il.,13,807,3,οἱ,ὁ,postpositive
Il.,14,124,3,οἱ,ὁ,postpositive
Il.,14,161,3,οἱ,ὁ,postpositive
Il.,14,232,4,οἱ,ὁ,postpositive
Il.,14,407,3,οἱ,ὁ,postpositive
Il.,15,183,2,οἱ,ὁ,postpositive
Il.,15,349,2,οἱ,ὁ,postpositive
Il.,15,540,3,οἱ,ὁ,postpositive
Il.,16,225,3,οἱ,ὁ,postpositive
Il.,16,804,3,οἱ,ὁ,postpositive
Il.,17,7,3,οἱ,ὁ,postpositive
Il.,17,51,2,οἱ,ὁ,postpositive
Il.,17,568,3,οἱ,ὁ,postpositive
Il.,18,205,3,οἱ,ὁ,postpositive
Il.,18,384,4,οἱ,ὁ,postpositive
Il.,18,423,4,οἱ,ὁ,postpositive
Il.,18,610,3,οἱ,ὁ,postpositive
Il.,18,611,3,οἱ,ὁ,postpositive
Il.,18,613,3,οἱ,ὁ,postpositive
Il.,19,7,4,οἱ,ὁ,postpositive
Il.,19,347,3,οἱ,ὁ,postpositive
Il.,20,409,2,οἱ,ὁ,postpositive
Il.,21,174,3,οἱ,ὁ,postpositive
Il.,21,322,2,οἱ,ὁ,postpositive
Il.,21,547,3,οἱ,ὁ,postpositive
Il.,21,567,4,οἱ,ὁ,postpositive
Il.,21,586,3,οἱ,ὁ,postpositive
Il.,21,592,3,οἱ,ὁ,postpositive
Il.,22,203,3,οἱ,ὁ,postpositive
Il.,22,292,3,οἱ,ὁ,postpositive
Il.,23,390,3,οἱ,ὁ,postpositive
Il.,23,540,4,οἱ,ὁ,postpositive
Il.,23,560,2,οἱ,ὁ,postpositive
Il.,23,683,3,οἱ,ὁ,postpositive
Il.,23,765,4,οἱ,ὁ,postpositive
Il.,24,75,3,οἱ,ὁ,postpositive
Il.,24,152,4,οἱ,ὁ,postpositive
Il.,24,452,3,οἱ,ὁ,postpositive
Dion.,5,550,3,οἱ,ὁ,postpositive
Dion.,8,119,3,οἱ,ὁ,postpositive
Dion.,10,30,3,οἱ,ὁ,postpositive
